date,S0_always_short,S1_below_ma20,S2_below_ma60,S3_below_ma60_down,S4_below_ma120_down,S5_death_cross,S6_break_ll20,S7_ma60_down_and_ll20,S8_ret60_neg_ma60,S9_rsi_overbought_short,S10_vol_expand_ma60
2021-02-25,0.36755885301043445,0.7603263884369124,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-02-26,0.3777189799578183,0.7603263884369124,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-02,0.37838268447233464,0.7603263884369124,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-03,0.3718649969419757,0.7471156254262351,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-04,0.3777482822282464,0.7470035580824211,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-05,0.3794087142380409,0.7470035580824211,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-08,0.38034198070636527,0.7487289808230837,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-09,0.38019769315678015,0.7484449409972783,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-10,0.37873188230590393,0.7455593929375619,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-11,0.37179295529268114,0.7318996445685617,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-12,0.37068957568009003,0.7317898596218765,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-15,0.3711922985665998,0.7317898596218765,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-16,0.3687864225573718,0.7317898596218765,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-17,0.3717041440237871,0.7317898596218765,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-18,0.37207001706619747,0.7317898596218765,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-19,0.37727106970946533,0.7317898596218765,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-22,0.3742551630817604,0.7258301597145295,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-23,0.3747189241264714,0.7257212851905723,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-24,0.3779035700697299,0.7257212851905723,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-25,0.3767450094156965,0.723387541621185,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-26,0.3707291210417932,0.7118364431521841,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-29,0.3679295334995448,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-30,0.3655082069735592,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-03-31,0.3676544807235704,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-04-01,0.36476643858416347,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-04-06,0.36079943000793546,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-04-07,0.3600015351474792,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-04-08,0.35652346688090647,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8655353776080345,0.9573500070421113
2021-04-09,0.3583976894770317,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8699556151458774,0.9573500070421113
2021-04-12,0.3585466582927991,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8698251218036055,0.9573500070421113
2021-04-13,0.35937731765322556,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8717098066280842,0.9573500070421113
2021-04-14,0.3580720472526988,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8685437275447669,0.9573500070421113
2021-04-15,0.35350480175202664,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8574653636730225,0.9573500070421113
2021-04-16,0.3517032132245575,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8530954095613974,0.9573500070421113
2021-04-19,0.3493869489108627,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8474770518693332,0.9573500070421113
2021-04-20,0.3484159238661217,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8451217222132781,0.9573500070421113
2021-04-21,0.35018626864932045,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8494158911349693,0.9573500070421113
2021-04-22,0.3532096638300337,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8567494736925723,0.9573500070421113
2021-04-23,0.3501542526285114,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8493382327020701,0.9573500070421113
2021-04-26,0.3446149288197623,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8359019843664577,0.9573500070421113
2021-04-27,0.34380892698966475,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8339469369415276,0.9573500070421113
2021-04-28,0.3445524668693305,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8357504759321245,0.9573500070421113
2021-04-29,0.34380570397986293,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8339391191714206,0.9573500070421113
2021-05-03,0.3500279004322901,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.8490317513435516,0.9573500070421113
2021-05-04,0.356520042560519,0.7117296676857112,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.84890439658085,0.9573500070421113
2021-05-05,0.3599730211809599,0.7185161737821513,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.84890439658085,0.9573500070421113
2021-05-06,0.35621637029499964,0.7110177940092443,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.84890439658085,0.9573500070421113
2021-05-07,0.34900542748272484,0.6966245513661157,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.84890439658085,0.9573500070421113
2021-05-10,0.35019657228642015,0.6965200576834107,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.84890439658085,0.9573500070421113
2021-05-11,0.36385643394049927,0.6965200576834107,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,0.9778448719501481,1.0303442816755555,0.7486077524074786,0.84890439658085,0.9573500070421113
2021-05-12,0.38284483445539363,0.7327645365386424,0.6040479427161982,0.7845467736299743,0.7743193252177489,0.7798411958765495,1.02872851470262,1.0303442816755555,0.7486077524074786,0.84890439658085,0.9573500070421113
2021-05-13,0.3859189135492873,0.7386483200973901,0.608807580285321,0.7845467736299743,0.7743193252177489,0.7798411958765495,1.0369887615068851,1.0303442816755555,0.7545064590016491,0.84890439658085,0.9573500070421113
2021-05-14,0.38081167365521346,0.7288730692982084,0.6007506381332731,0.7845467736299743,0.7743193252177489,0.7798411958765495,1.0368332131926592,1.0303442816755555,0.7445213420445413,0.84890439658085,0.9573500070421113
2021-05-17,0.39310137324248856,0.7523955390086311,0.6201382918747032,0.7845467736299743,0.7743193252177489,0.7798411958765495,1.0368332131926592,1.0303442816755555,0.7444096638432347,0.84890439658085,0.9573500070421113
2021-05-18,0.3703337905951479,0.7088184141653087,0.5842212211797391,0.7845467736299743,0.7743193252177489,0.7798411958765495,1.0368332131926592,1.0303442816755555,0.7011834021946528,0.84890439658085,0.9573500070421113
2021-05-19,0.37054020690253353,0.7092134947206742,0.5845468538663444,0.7848663815726014,0.7743193252177489,0.7798411958765495,1.0368332131926592,1.0303442816755555,0.7015742271540726,0.84890439658085,0.9577400114069359
2021-05-20,0.37277570883495953,0.7134922426363294,0.5880734768807141,0.7896015500644873,0.7743193252177489,0.7798411958765495,1.0368332131926592,1.0303442816755555,0.7058068866909518,0.84890439658085,0.9635181418402281
2021-05-21,0.366337682701523,0.7011698686317223,0.5779171487648842,0.7759647296015751,0.7743193252177489,0.7798411958765495,1.0368332131926592,1.0303442816755555,0.6936172426932856,0.84890439658085,0.946877693360915
2021-05-24,0.3655039191375225,0.6995740462081894,0.5766018424657946,0.7741986783624007,0.7743193252177489,0.7798411958765495,1.0368332131926592,1.0303442816755555,0.692038609613403,0.84890439658085,0.9447226540145194
2021-05-25,0.3589762623025514,0.6870801191524276,0.5663041171584701,0.7603720050223087,0.7743193252177489,0.7798411958765495,1.0368332131926592,1.0303442816755555,0.6796792604420823,0.84890439658085,0.9278505359147142
2021-05-26,0.3583052786346962,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.7798411958765495,1.0368332131926592,1.0303442816755555,0.679577308553016,0.84890439658085,0.927711358334327
2021-05-27,0.36007351604731325,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.7798411958765495,1.0368332131926592,1.0303442816755555,0.679577308553016,0.84890439658085,0.927711358334327
2021-05-28,0.35290863236643955,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.764206634512495,1.0368332131926592,1.0303442816755555,0.679577308553016,0.84890439658085,0.927711358334327
2021-05-31,0.34976943442686975,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.7574088526719641,1.0368332131926592,1.0303442816755555,0.679577308553016,0.84890439658085,0.927711358334327
2021-06-01,0.34736403715255343,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.7522000808055902,1.0368332131926592,1.0303442816755555,0.679577308553016,0.84890439658085,0.927711358334327
2021-06-02,0.34801293669656286,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.75360524149361,1.0368332131926592,1.0303442816755555,0.679577308553016,0.850362871819821,0.927711358334327
2021-06-03,0.3453262068074561,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.7477872574090879,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8437978993622108,0.927711358334327
2021-06-04,0.3479316860230667,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.7534292970761327,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8501643373724888,0.927711358334327
2021-06-07,0.3481351548453024,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.7538698990042474,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8506615094996071,0.927711358334327
2021-06-08,0.3481351548453024,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.7538698990042474,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8506615094996071,0.927711358334327
2021-06-09,0.35072223294157817,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.7594720919342379,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8569829847311137,0.927711358334327
2021-06-10,0.3466697918841856,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.7506967261369667,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8470809234797254,0.927711358334327
2021-06-11,0.34545758910354274,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.7480717594391277,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8441189294585829,0.927711358334327
2021-06-15,0.34186638703318245,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.7402951844382797,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8353438967404758,0.927711358334327
2021-06-16,0.3429078238944745,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.837888627544433,0.927711358334327
2021-06-17,0.3383477725749639,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8267462304470349,0.927711358334327
2021-06-18,0.33922802058131607,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8288970994052425,0.927711358334327
2021-06-21,0.34493032326903816,0.6869770571345548,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8287727648403317,0.927711358334327
2021-06-22,0.343588181933361,0.6842009480968618,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8287727648403317,0.927711358334327
2021-06-23,0.33866479008512634,0.6743968001443347,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8287727648403317,0.927711358334327
2021-06-24,0.33740989507786323,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8287727648403317,0.927711358334327
2021-06-25,0.3357944692996293,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8287727648403317,0.927711358334327
2021-06-28,0.33355828131876036,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8287727648403317,0.927711358334327
2021-06-29,0.3336724158889293,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8287727648403317,0.927711358334327
2021-06-30,0.3301318220526956,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8287727648403317,0.927711358334327
2021-07-01,0.33141768689727,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8318765223534341,0.927711358334327
2021-07-02,0.33128621665991986,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8317517408750811,0.927711358334327
2021-07-05,0.3266884076143366,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8317517408750811,0.927711358334327
2021-07-06,0.3270534633832654,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8317517408750811,0.927711358334327
2021-07-07,0.3279315574789359,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8317517408750811,0.927711358334327
2021-07-08,0.32802351809516667,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8317517408750811,0.927711358334327
2021-07-09,0.3310967258102799,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8317517408750811,0.927711358334327
2021-07-12,0.3279841390799307,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8238078146194849,0.927711358334327
2021-07-13,0.32715608217583525,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8217279587140834,0.927711358334327
2021-07-14,0.3270645392573239,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.82149802755993,0.927711358334327
2021-07-15,0.3243563848537162,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8146958731412844,0.927711358334327
2021-07-16,0.326102171632698,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.8190808193012391,0.927711358334327
2021-07-19,0.3284854008926078,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.818957957178344,0.927711358334327
2021-07-20,0.33284206912969083,0.674295640624313,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.818957957178344,0.927711358334327
2021-07-21,0.3352685291392933,0.6791101952188683,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.818957957178344,0.927711358334327
2021-07-22,0.3359221115021587,0.6804340726707025,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.818957957178344,0.927711358334327
2021-07-23,0.3359221115021587,0.6804340726707025,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.818957957178344,0.927711358334327
2021-07-26,0.33987822300086284,0.6884474572227502,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0368332131926592,1.0303442816755555,0.679577308553016,0.818957957178344,0.927711358334327
2021-07-27,0.34045120686710073,0.6896080767006865,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0384256339834153,1.0303442816755555,0.679577308553016,0.818957957178344,0.927711358334327
2021-07-28,0.34457476425534717,0.6979606347833593,0.5662191715408963,0.7602579492215554,0.7743193252177489,0.740184140160614,1.0510030829945693,1.0303442816755555,0.679577308553016,0.818957957178344,0.927711358334327
2021-07-29,0.3371409673960806,0.6829029517694655,0.5539187233817011,0.7437422359394233,0.7743193252177489,0.740184140160614,1.0283289227602037,1.0079612592349987,0.679577308553016,0.818957957178344,0.927711358334327
2021-07-30,0.34021455073510204,0.6891287129130564,0.5538356355731938,0.7436306746040324,0.7743193252177489,0.740184140160614,1.0281746734217898,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-02,0.33433067945062495,0.6772105141280348,0.5538356355731938,0.7436306746040324,0.7743193252177489,0.740184140160614,1.0281746734217898,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-03,0.33406275560905035,0.6766678153760147,0.5538356355731938,0.7436306746040324,0.7743193252177489,0.740184140160614,1.0281746734217898,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-04,0.3324004666741392,0.6733007311883167,0.5538356355731938,0.7436306746040324,0.7743193252177489,0.740184140160614,1.0281746734217898,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-05,0.3329490759470064,0.6731997360786385,0.5538356355731938,0.7436306746040324,0.7743193252177489,0.740184140160614,1.0281746734217898,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-06,0.3349419874151649,0.6731997360786385,0.5538356355731938,0.7436306746040324,0.7743193252177489,0.740184140160614,1.0281746734217898,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-09,0.3355758742984992,0.6743728050538574,0.5538356355731938,0.7436306746040324,0.7743193252177489,0.740184140160614,1.0281746734217898,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-10,0.3376004357097462,0.6784413608186618,0.5538356355731938,0.7436306746040324,0.7743193252177489,0.740184140160614,1.0281746734217898,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-11,0.3400984330373864,0.6834613327352345,0.5538356355731938,0.7436306746040324,0.7743193252177489,0.740184140160614,1.0281746734217898,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-12,0.34037572487027457,0.6840185780126378,0.5542041180228625,0.7436306746040324,0.7743193252177489,0.740184140160614,1.0281746734217898,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-13,0.3447997958993631,0.6929091849309114,0.5614074471782567,0.7436306746040324,0.7743193252177489,0.740184140160614,1.0281746734217898,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-16,0.348098341248111,0.699537937024853,0.5667781809944181,0.7436306746040324,0.7743193252177489,0.740184140160614,1.0281746734217898,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-17,0.35208324951901715,0.7075460030818989,0.5732664597179412,0.7436306746040324,0.7743193252177489,0.7485464821383758,1.0281746734217898,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-18,0.34775122401226927,0.6988403707158731,0.5662130002618218,0.7436306746040324,0.7743193252177489,0.7393363806693632,1.0153698058831382,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-19,0.3536548929768987,0.7107043755645804,0.5758254297407113,0.7436306746040324,0.7743193252177489,0.7518878742187438,1.0152175004122557,1.0078100650461135,0.679577308553016,0.818957957178344,0.927711358334327
2021-08-20,0.35660039272855887,0.7166236477231195,0.5806213301905084,0.7436306746040324,0.7743193252177489,0.7581501530413141,1.0235207006738412,1.0078100650461135,0.6851353948585157,0.818957957178344,0.927711358334327
2021-08-23,0.34578764692298103,0.694894368958712,0.5630158788767594,0.7436306746040324,0.7743193252177489,0.7351617182149518,0.9924857680467273,1.0078100650461135,0.6643608948353248,0.818957957178344,0.927711358334327
2021-08-24,0.3437150765146678,0.6907293343809208,0.5596412931726312,0.7390619813897753,0.7743193252177489,0.7307553305488349,0.9923368951815202,1.0078100650461135,0.6603788707713394,0.818957957178344,0.927711358334327
2021-08-25,0.34004938307471755,0.6833627619992367,0.5536727641284284,0.7311799452441147,0.7743193252177489,0.7229618841613087,0.9923368951815202,1.0078100650461135,0.6533359836247671,0.818957957178344,0.9176782351659771
2021-08-26,0.33940789393609877,0.6820736263284253,0.5526282832905984,0.7298006044289399,0.7743193252177489,0.72159804637948,0.9923368951815202,1.0078100650461135,0.6521034922331506,0.818957957178344,0.9159470730174591
2021-08-27,0.33591296122419423,0.675050214465673,0.546937789052537,0.7222857408940729,0.7743193252177489,0.7141676457842221,0.9923368951815202,1.0078100650461135,0.6453886872233947,0.818957957178344,0.906515432077297
2021-08-30,0.3326066542674739,0.6749489569335032,0.5415544176867898,0.7151764636540556,0.7743193252177489,0.707138272916573,0.9923368951815202,1.0078100650461135,0.6390362883800195,0.818957957178344,0.8975928282321565
2021-08-31,0.33034311051041976,0.6749489569335032,0.5414731845241368,0.7150691871845075,0.7743193252177489,0.7023258664223027,0.9923368951815202,1.0078100650461135,0.6389404329367625,0.818957957178344,0.8974581893079216
2021-09-01,0.3299835688308816,0.6749489569335032,0.5414731845241368,0.7150691871845075,0.7743193252177489,0.7015614629473629,0.9923368951815202,1.0078100650461135,0.6389404329367625,0.818957957178344,0.8974581893079216
2021-09-02,0.3329291763347507,0.6749489569335032,0.5414731845241368,0.7150691871845075,0.7743193252177489,0.7078239708564833,0.9923368951815202,1.0078100650461135,0.6389404329367625,0.818957957178344,0.8974581893079216
2021-09-03,0.3292961731980725,0.6749489569335032,0.5354832781033254,0.7150691871845075,0.7743193252177489,0.7001000256779686,0.9923368951815202,1.0078100650461135,0.6389404329367625,0.818957957178344,0.8974581893079216
2021-09-06,0.32954066747253563,0.6749489569335032,0.5354029556116099,0.7150691871845075,0.7743193252177489,0.7006198326534563,0.9923368951815202,1.0078100650461135,0.6389404329367625,0.818957957178344,0.8974581893079216
