symbol,orb_m,exit_type,tp,sl,breakeven_ticks,n,win_rate,avg_pnl,total_pnl,pf
2337,5,pct,+0.50%,-0.25%,4.80165,9186,0.33594600478989767,-0.002109795484257826,-19.380581318392387,0.46700054705799077
2337,5,pct,+0.60%,-0.30%,4.80165,7598,0.337193998420637,-0.002127634451872975,-16.165766565330863,0.5017935446521824
2337,10,orb_stop,區間停損,區間停損,4.80165,754,0.42572944297082227,-0.0009068323433414357,-0.6837515868794425,0.8886048793456784
2337,10,tick,+4檔,-2檔,4.80165,23690,0.3884761502743774,-0.0019482305641525125,-46.15358206477302,0.21907539670708484
2337,10,tick,+5檔,-2檔,4.80165,21821,0.3744557994592365,-0.001974871075702591,-43.093661742906235,0.23660247443765328
2337,10,tick,+5檔,-3檔,4.80165,21821,0.3744557994592365,-0.001974871075702591,-43.093661742906235,0.23660247443765328
2337,10,tick,+6檔,-3檔,4.80165,15836,0.3348699166456176,-0.0021285069323195766,-33.70703578021281,0.30586821361549255
2337,10,tick,+6檔,-4檔,4.80165,15836,0.3348699166456176,-0.0021285069323195766,-33.70703578021281,0.30586821361549255
2337,10,tick,+8檔,-4檔,4.80165,15836,0.3348699166456176,-0.0021285069323195766,-33.70703578021281,0.30586821361549255
2337,10,tick,+8檔,-5檔,4.80165,14745,0.3520515428958969,-0.002100299531829797,-30.96891659683036,0.32045567500126854
2337,10,tick,+10檔,-5檔,4.80165,14012,0.3399229232086783,-0.002126140674033251,-29.79148312455391,0.3259905322720141
2337,10,tick,+10檔,-6檔,4.80165,10532,0.4313520698822636,-0.001970196054128603,-20.750104842082447,0.40168518879745446
2337,10,tick,+12檔,-6檔,4.80165,9586,0.4183183809722512,-0.002018507514649232,-19.34941303542754,0.4184694450453454
2337,10,pct,+0.20%,-0.10%,4.80165,19350,0.4006201550387597,-0.002032030929356448,-39.319798483047265,0.27207923294012776
2337,10,pct,+0.30%,-0.15%,4.80165,14769,0.3422032635926603,-0.0021411506305511097,-31.62265366260934,0.3276590628862189
2337,10,pct,+0.40%,-0.20%,4.80165,10607,0.3293108324691242,-0.002169521030281588,-23.012109568196806,0.3961790730587182
2337,10,pct,+0.50%,-0.25%,4.80165,7861,0.3315099860068694,-0.0021605231283885517,-16.983872312262406,0.45612857810391244
2337,10,pct,+0.60%,-0.30%,4.80165,6523,0.33220910623946037,-0.002180102436807892,-14.22080819529788,0.4907564057897716
