symbol,strategy,params,round_trip_cost_pct,n,win_rate,avg_pnl,total_pnl,pf
1303,orb_long_only,"(5, True)",0.17850000000000002,44,0.4772727272727273,0.005797809361549013,0.25510361190815656,1.407294248914337
1303,orb_long_only,"(10, True)",0.17850000000000002,38,0.47368421052631576,0.003770388275039894,0.14327475445151597,1.2521241994512247
1303,orb_long_only,"(15, True)",0.17850000000000002,34,0.5,0.003321381471632564,0.11292697003550718,1.2240547558193235
1303,orb_long_only,"(30, True)",0.17850000000000002,25,0.56,0.005091564380862203,0.12728910952155506,1.4271061319104972
1303,orb_vwap_long,"(10,)",0.17850000000000002,37,0.4864864864864865,0.004158308335417846,0.15385740841046028,1.27588443792308
1303,orb_vwap_long,"(15,)",0.17850000000000002,33,0.5151515151515151,0.0037427158786197414,0.12350962399445146,1.250307081133189
1303,orb_vwap_long,"(30,)",0.17850000000000002,25,0.56,0.005091564380862203,0.12728910952155506,1.4271061319104972
1303,vwap_pullback,"(None,)",0.17850000000000002,55,0.7818181818181819,-0.0009224254667570551,-0.050733400671638035,0.8252715186986612
1303,momentum,"(15,)",0.17850000000000002,103,0.3786407766990291,-0.005359046032472979,-0.5519817413447169,0.6674590825826984
1303,momentum,"(30,)",0.17850000000000002,74,0.5,0.0007801827799672239,0.05773352571757457,1.0653209624279094
1303,momentum,"(60,)",0.17850000000000002,57,0.5789473684210527,0.0039103896386839775,0.22289220940498672,1.397209848108308
1303,rsi_revert,"(25, 75)",0.17850000000000002,280,0.575,-0.001128827465990285,-0.3160716904772798,0.7562446833541944
1303,rsi_revert,"(30, 70)",0.17850000000000002,350,0.5828571428571429,-0.0013198847084098366,-0.4619596479434428,0.7186578020199554
1303,gap_go,"(0.005,)",0.17850000000000002,32,0.21875,0.0017355786848167454,0.05553851791413585,1.1535152540066784
1303,gap_go,"(0.008,)",0.17850000000000002,31,0.1935483870967742,-0.0009433434279022144,-0.02924364626496865,0.9191669862096649
1815,orb,"(5, False)",0.17850000000000002,430,0.4046511627906977,-0.0017892142967618299,-0.7693621476075868,0.8121526105452619
