stock_id,securities_trader_id,securities_trader,branch_type,mega_desk,buy_lots,sell_lots,net_lots,buy_ratio,active_days,hold_ratio,peak_day_share,avg_buy,avg_sell,spread,score,stock_name
2330,585U,統一南京,local,False,2633.796,2237.595,396.201,0.5406661054306665,103,0.9216098590140521,0.3031340153104106,2305.8478921678065,2308.2677160075887,0.0010494290833327202,110.60375090595049,台積電
5351,9B2m,台新成功,local,False,2662.335,1944.118,718.217,0.5779577041163776,103,0.8788238086847566,0.36366585586250394,91.0569645067206,91.59747155265266,0.00593592207757121,110.59802357388872,鈺創
2330,5855,統一台南,local,False,2081.9,1803.189,278.711,0.535869319853419,103,0.9203273026261479,0.18033016278510716,2316.3401556270715,2325.110895197342,0.0037864644141163417,110.59524509362701,台積電
2337,8381,安泰大發,local,False,2647.723,2385.495,262.228,0.5260497359740826,103,0.9596703361049304,0.23185929801546745,149.78642101156353,152.8110568246842,0.0201929907443823,110.59351362878897,旺宏
4958,981S,元大崇德,local,False,4168.127,3823.691,344.436,0.5215492895358728,103,0.9833779670985388,0.3082372342031611,456.24067776725616,462.4597281788722,0.01363107393678864,110.58964109411987,臻鼎-KY
2330,9892,元大屏東,local,False,1004.076,753.794,250.282,0.5711889957732939,103,0.9055982516318585,0.1557802798443356,2302.4965391066016,2305.008390886635,0.0010909253227402438,110.57851364602452,台積電
2308,961P,富邦和美,local,False,472.761,332.649,140.112,0.586981785674377,103,0.9964086845829452,0.15065804499257737,1978.3715450301527,1945.9608927127392,-0.016382490133783012,110.57489196446343,台達電
2330,9134,群益開元,local,False,1020.518,685.549,334.969,0.5981699429154893,103,0.9241620385314672,0.31797270792222565,2310.3083287114973,2306.774198489094,-0.0015297223225501089,110.57168409528569,台積電
3105,9898,元大新莊,local,False,3754.257,3450.488,303.769,0.5210811763636326,103,0.9248730377172364,0.20581099453861323,473.7117730618868,474.3004331561217,0.001242654558551548,110.56125610513851,穩懋
6147,585P,統一板橋,local,False,2997.788,2463.959,533.829,0.5488698030135779,102,0.9335498323793735,0.4552487781667912,180.6130862155696,182.4554538042232,0.01020063178841113,110.5524814455072,頎邦
2330,7036,致和高雄,local,False,252.234,160.194,92.04,0.6115831126887602,102,1.0,0.15855063016079965,2293.5678179785436,2307.714209021561,0.006167853826744674,110.53291719888763,台積電
2409,962J,富邦三峽,local,False,14398.176,13387.725,1010.451,0.5181828006944961,103,0.7496021834103249,0.4489826819905171,24.93789694611317,25.291910010849495,0.01419578665760346,110.52430299330167,友達
8064,5380,第一金證券,local,False,872.252,702.879,169.373,0.5537647344887504,95,1.0,0.2361651502895975,130.04921146641107,134.01446650134662,0.030490419666709734,110.4905201027496,東捷
2308,962G,富邦斗六,local,False,222.852,146.556,76.296,0.6032679313929314,103,1.0,0.1642943273566111,1982.6949275752518,2025.0751589835968,0.021375064221389906,110.48835046678676,台達電
6990,981a,元大-歸仁,local,False,220.453,97.461,122.992,0.6934359606686085,78,1.0,0.23635683621698972,152.7043791647199,142.28740214034332,-0.06821662274098872,110.48804249248303,華鉬
2330,983U,元大頭份,local,False,905.613,700.339,205.274,0.5639103783923803,103,0.9605574091145187,0.20138936251059558,2300.5981749378598,2296.1467160903503,-0.0019349136654990273,110.48272972125993,台積電
4958,538W,第一華江,local,False,3492.531,3202.882,289.649,0.5216304057718322,103,0.9133994090397368,0.15436614661193376,467.56362162569206,472.4031928119737,0.010350615322583856,110.47419926819458,臻鼎-KY
2308,9822,元大學府,local,False,250.401,164.326,86.075,0.6037730844627912,103,0.9940639111203502,0.16348533255881498,2002.4023266680244,2038.9936772026338,0.018273725538212382,110.46877698903279,台達電
2489,9A9M,永豐南投,local,False,2259.392,1995.738,263.654,0.530980722093097,102,0.9901753858865062,0.23970810228557124,43.229581697199954,43.037432844391404,-0.004444846451544415,110.46432688032407,瑞軒
2308,9A61,永豐鳳山,local,False,274.97,179.406,95.564,0.6051596035001848,103,0.9997070884592852,0.09853082750826671,1945.8488744226643,1961.3282721871064,0.007955087349234669,110.46227116124768,台達電
2486,884D,玉山左營,local,False,1189.865,966.851,223.014,0.5517022176308796,101,0.9704446359102895,0.21175352220039997,254.01551562572226,252.66843288159188,-0.005303151426841346,110.46047450552987,一詮
3711,963A,富邦八德,local,False,1021.101,834.841,186.26,0.5501793698294452,103,0.9780097454423254,0.15262536239664984,587.444225399838,593.3898448926203,0.01012116424965348,110.44132536893025,日月光投控
2308,987A,元大楊梅,local,False,636.323,483.021,153.302,0.5684785016938493,103,0.9949248461877936,0.1727635647284445,1973.0075527680124,1982.8130660985755,0.00496983061053502,110.43443698391454,台達電
2330,9A9N,永豐桃盛,local,False,1804.377,1248.77,555.607,0.5909892317664364,103,0.837202609218455,0.17613708970549327,2310.1528200592224,2309.9088503087037,-0.00010560762404998592,110.4238575472111,台積電
2308,9A9L,永豐台中,local,False,1065.848,816.708,249.14,0.5661706743385058,103,0.9634109558317414,0.245765433089829,2003.6366067206582,1989.1377089486084,-0.007236291113576709,110.42156549034846,台達電
